product_name,price,category,units_sold,stock_after,date,store_id,store_location,promotion_active,holiday,local_event
Protector Solar,7.38,Cuidado Personal,4,39,2025-02-06,S027,Alicante,0,Sin Festivo,Sin Evento
Protector Solar,10.11,Cuidado Personal,0,50,2024-09-04,S028,Bilbao,0,Sin Festivo,Sin Evento
Papel Higiénico,4.99,Higiene,2,62,2025-05-12,S020,Barcelona,0,Sin Festivo,Sin Evento
Papel Higiénico,2.79,Higiene,0,0,2024-12-27,S043,Sevilla,0,Sin Festivo,Sin Evento
Protector Solar,7.11,Cuidado Personal,4,22,2025-03-03,S044,Málaga,0,Sin Festivo,Sin Evento
Papel Higiénico,4.71,Higiene,5,57,2025-05-23,S019,Valencia,0,Sin Festivo,Sin Evento
Yogur Natural,1.19,Lácteos,6,120,2025-05-07,S028,Palma de Mallorca,0,Sin Festivo,Sin Evento
Cerveza Lager,11.61,Bebidas,2,82,2025-08-16,S033,Madrid,0,Sin Festivo,Sin Evento
Manzanas Fuji,2.22,Frutas y Verduras,2,148,2024-01-12,S019,Madrid,1,Sin Festivo,Sin Evento
Pollo Fresco,12.24,Carnes,3,24,2025-12-01,S007,Zaragoza,0,Sin Festivo,Sin Evento
Turrón de Almendras,11.83,Alimentación (Navidad),4,17,2024-07-22,S045,Murcia,0,Sin Festivo,Sin Evento
Papel Higiénico,4.44,Higiene,3,29,2024-06-02,S013,Bilbao,0,Sin Festivo,Sin Evento
Helado de Vainilla,1.84,Congelados,7,80,2025-01-05,S046,Valencia,0,Sin Festivo,Sin Evento
Papel Higiénico,1.24,Higiene,15,31,2024-10-14,S041,Sevilla,0,Sin Festivo,Sin Evento
Yogur Natural,2.22,Lácteos,1,91,2024-12-10,S050,Valencia,0,Sin Festivo,Sin Evento
Paraguas,7.29,Hogar,4,17,2024-07-24,S001,Madrid,0,Sin Festivo,Sin Evento
Turrón de Almendras,15.0,Alimentación (Navidad),12,31,2024-05-04,S045,Madrid,1,Sin Festivo,Sin Evento
Helado de Vainilla,4.24,Congelados,9,112,2025-10-17,S001,Palma de Mallorca,1,Sin Festivo,Sin Evento
Protector Solar,7.7,Cuidado Personal,6,39,2025-07-14,S029,Zaragoza,0,Sin Festivo,Sin Evento
Helado de Vainilla,5.31,Congelados,24,15,2024-07-06,S005,Málaga,1,Sin Festivo,Sin Evento
Paraguas,10.41,Hogar,7,29,2024-03-04,S023,Sevilla,0,Sin Festivo,Sin Evento
Turrón de Almendras,11.37,Alimentación (Navidad),6,52,2025-04-03,S024,Sevilla,0,Sin Festivo,Sin Evento
Vino Tinto Rioja,3.72,Bebidas,10,47,2025-12-08,S011,Palma de Mallorca,0,Inmaculada Concepción,Sin Evento
Aceite de Oliva,4.28,Alimentación,5,40,2025-07-18,S008,Sevilla,0,Sin Festivo,Sin Evento
Yogur Natural,2.66,Lácteos,3,63,2025-04-02,S048,Palma de Mallorca,0,Sin Festivo,Sin Evento
Pollo Fresco,10.52,Carnes,2,26,2024-10-18,S050,Bilbao,1,Sin Festivo,Sin Evento
Detergente Líquido,3.96,Limpieza,5,133,2024-04-13,S047,Zaragoza,1,Sin Festivo,Sin Evento
Pasta Italiana,2.27,Alimentación,17,172,2024-06-02,S023,Palma de Mallorca,1,Sin Festivo,Sin Evento
Protector Solar,3.02,Cuidado Personal,12,31,2024-03-02,S005,Zaragoza,1,Sin Festivo,Sin Evento
Protector Solar,13.62,Cuidado Personal,2,31,2024-10-16,S018,Málaga,0,Sin Festivo,Sin Evento
Detergente Líquido,1.34,Limpieza,6,72,2024-06-01,S009,Palma de Mallorca,1,Sin Festivo,Sin Evento
Turrón de Almendras,9.57,Alimentación (Navidad),10,0,2024-12-22,S018,Bilbao,1,Sin Festivo,Sin Evento
Aceite de Oliva,8.04,Alimentación,2,53,2024-05-17,S037,Bilbao,0,Sin Festivo,Sin Evento
Leche Entera,1.47,Lácteos,7,37,2024-09-17,S032,Barcelona,0,Sin Festivo,Sin Evento
Paraguas,12.27,Hogar,8,36,2024-01-06,S024,Madrid,0,Reyes Magos,Sin Evento
Leche Entera,0.99,Lácteos,0,20,2024-01-31,S013,Alicante,0,Sin Festivo,Sin Evento
Pan de Molde,2.87,Panadería,2,32,2024-01-25,S047,Alicante,0,Sin Festivo,Sin Evento
Protector Solar,10.73,Cuidado Personal,1,39,2025-10-22,S035,Barcelona,0,Sin Festivo,Sin Evento
Papel Higiénico,5.68,Higiene,0,59,2025-12-01,S049,Barcelona,0,Sin Festivo,Sin Evento
Cerveza Lager,10.92,Bebidas,2,130,2025-02-24,S040,Barcelona,0,Sin Festivo,Sin Evento
Aceite de Oliva,6.57,Alimentación,6,29,2024-02-11,S046,Barcelona,0,Sin Festivo,Sin Evento
Cerveza Lager,2.27,Bebidas,2,124,2024-09-07,S012,Madrid,0,Sin Festivo,Sin Evento
Pasta Italiana,9.64,Alimentación,1,161,2024-02-22,S017,Madrid,0,Sin Festivo,Sin Evento
Papel Higiénico,5.78,Higiene,2,16,2025-04-22,S028,Sevilla,0,Sin Festivo,Sin Evento
Pasta Italiana,3.76,Alimentación,0,11,2024-12-08,S004,Málaga,0,Inmaculada Concepción,Sin Evento
Pan de Molde,0.46,Panadería,3,50,2024-03-08,S035,Bilbao,1,Sin Festivo,Sin Evento
Pasta Italiana,5.94,Alimentación,4,125,2024-07-15,S044,Murcia,0,Sin Festivo,Sin Evento
Pollo Fresco,14.85,Carnes,0,90,2024-10-29,S036,Zaragoza,0,Sin Festivo,Sin Evento
Papel Higiénico,4.3,Higiene,1,9,2025-02-25,S035,Madrid,0,Sin Festivo,Sin Evento
Leche Entera,3.48,Lácteos,3,8,2024-08-12,S040,Murcia,0,Sin Festivo,Sin Evento
Papel Higiénico,2.36,Higiene,3,57,2025-10-06,S011,Palma de Mallorca,0,Sin Festivo,Sin Evento
Papel Higiénico,4.3,Higiene,4,6,2024-08-17,S017,Murcia,0,Sin Festivo,Sin Evento
Papel Higiénico,4.66,Higiene,4,67,2024-07-31,S008,Madrid,0,Sin Festivo,Sin Evento
Detergente Líquido,1.95,Limpieza,5,25,2024-11-11,S006,Barcelona,0,Sin Festivo,Sin Evento
Protector Solar,9.91,Cuidado Personal,0,22,2025-07-24,S038,Alicante,0,Sin Festivo,Sin Evento
Pollo Fresco,5.87,Carnes,1,35,2025-01-03,S018,Palma de Mallorca,1,Sin Festivo,Sin Evento
Detergente Líquido,2.2,Limpieza,8,86,2025-09-25,S015,Murcia,0,Sin Festivo,Sin Evento
Manzanas Fuji,5.97,Frutas y Verduras,1,86,2024-08-10,S042,Valencia,0,Sin Festivo,Sin Evento
Aceite de Oliva,9.06,Alimentación,0,101,2024-02-08,S048,Murcia,0,Sin Festivo,Sin Evento
Protector Solar,10.38,Cuidado Personal,1,61,2025-03-08,S027,Barcelona,1,Sin Festivo,Sin Evento
Pollo Fresco,5.99,Carnes,3,21,2024-09-06,S038,Madrid,0,Sin Festivo,Sin Evento
Vino Tinto Rioja,7.22,Bebidas,3,84,2025-08-12,S043,Alicante,0,Sin Festivo,Sin Evento
Cerveza Lager,7.04,Bebidas,9,76,2025-09-06,S021,Zaragoza,1,Sin Festivo,Sin Evento
Vino Tinto Rioja,1.05,Bebidas,8,50,2024-06-23,S032,Málaga,0,Sin Festivo,Sin Evento
Vino Tinto Rioja,5.87,Bebidas,4,19,2024-01-16,S031,Sevilla,0,Sin Festivo,Sin Evento
Paraguas,14.0,Hogar,5,23,2025-02-15,S012,Málaga,0,Sin Festivo,Sin Evento
Manzanas Fuji,1.35,Frutas y Verduras,5,20,2024-11-08,S026,Málaga,0,Sin Festivo,Sin Evento
Protector Solar,5.43,Cuidado Personal,8,1,2025-02-04,S044,Barcelona,0,Sin Festivo,Sin Evento
Leche Entera,0.72,Lácteos,10,61,2025-07-31,S023,Alicante,0,Sin Festivo,Sin Evento
Aceite de Oliva,1.17,Alimentación,5,12,2024-02-01,S021,Bilbao,0,Sin Festivo,Sin Evento
Paraguas,6.66,Hogar,7,32,2024-12-17,S038,Murcia,0,Sin Festivo,Sin Evento
Pasta Italiana,0.99,Alimentación,0,43,2025-04-15,S021,Palma de Mallorca,0,Sin Festivo,Sin Evento
Turrón de Almendras,4.05,Alimentación (Navidad),4,11,2025-06-07,S046,Barcelona,0,Sin Festivo,Sin Evento
Detergente Líquido,6.58,Limpieza,2,72,2024-06-06,S002,Barcelona,0,Sin Festivo,Sin Evento
Pollo Fresco,12.22,Carnes,1,45,2024-05-06,S009,Zaragoza,0,Sin Festivo,Sin Evento
Protector Solar,3.55,Cuidado Personal,12,27,2024-06-23,S045,Madrid,0,Sin Festivo,Sin Evento
Turrón de Almendras,8.46,Alimentación (Navidad),3,26,2025-02-26,S046,Barcelona,0,Sin Festivo,Sin Evento
Protector Solar,7.12,Cuidado Personal,1,5,2024-02-05,S014,Murcia,0,Sin Festivo,Sin Evento
Leche Entera,1.46,Lácteos,3,72,2024-12-10,S042,Bilbao,0,Sin Festivo,Sin Evento
Detergente Líquido,1.97,Limpieza,14,102,2025-08-09,S037,Valencia,0,Sin Festivo,Sin Evento
Protector Solar,3.87,Cuidado Personal,9,4,2024-09-23,S041,Murcia,0,Sin Festivo,Sin Evento
Protector Solar,5.57,Cuidado Personal,10,0,2025-07-13,S026,Sevilla,1,Sin Festivo,Sin Evento
Turrón de Almendras,18.35,Alimentación (Navidad),7,45,2024-08-14,S007,Sevilla,0,Sin Festivo,Sin Evento
Yogur Natural,0.83,Lácteos,4,38,2025-09-13,S025,Murcia,0,Sin Festivo,Sin Evento
Cerveza Lager,2.4,Bebidas,6,75,2024-03-18,S010,Málaga,0,Sin Festivo,Sin Evento
Turrón de Almendras,14.66,Alimentación (Navidad),4,18,2025-09-22,S013,Zaragoza,0,Sin Festivo,Sin Evento
Pan de Molde,1.35,Panadería,5,22,2024-09-14,S035,Sevilla,1,Sin Festivo,Sin Evento
Manzanas Fuji,2.87,Frutas y Verduras,4,18,2025-02-24,S033,Sevilla,0,Sin Festivo,Sin Evento
Aceite de Oliva,2.66,Alimentación,3,26,2025-09-12,S034,Madrid,0,Sin Festivo,Sin Evento
Paraguas,17.98,Hogar,0,21,2024-11-13,S001,Sevilla,0,Sin Festivo,Sin Evento
Paraguas,13.51,Hogar,3,19,2025-11-13,S037,Valencia,0,Sin Festivo,Sin Evento
Papel Higiénico,4.86,Higiene,0,63,2024-07-11,S014,Zaragoza,0,Sin Festivo,Sin Evento
Detergente Líquido,5.76,Limpieza,6,85,2025-08-17,S035,Sevilla,0,Sin Festivo,Sin Evento
Papel Higiénico,2.24,Higiene,6,38,2025-08-04,S041,Barcelona,0,Sin Festivo,Sin Evento
Pasta Italiana,7.52,Alimentación,0,56,2025-03-12,S039,Sevilla,0,Sin Festivo,Sin Evento
Manzanas Fuji,5.18,Frutas y Verduras,1,112,2025-09-21,S015,Palma de Mallorca,1,Sin Festivo,Sin Evento
Vino Tinto Rioja,3.92,Bebidas,3,4,2024-10-09,S020,Zaragoza,0,Sin Festivo,Sin Evento
Aceite de Oliva,1.62,Alimentación,0,55,2025-02-27,S011,Málaga,0,Sin Festivo,Sin Evento
Protector Solar,6.24,Cuidado Personal,5,3,2025-10-21,S024,Alicante,0,Sin Festivo,Sin Evento
Pollo Fresco,6.17,Carnes,9,83,2025-06-14,S014,Palma de Mallorca,1,Sin Festivo,Sin Evento
Aceite de Oliva,9.66,Alimentación,2,32,2025-08-08,S014,Barcelona,1,Sin Festivo,Sin Evento
Pollo Fresco,7.59,Carnes,6,94,2025-09-15,S018,Valencia,0,Sin Festivo,Sin Evento
Aceite de Oliva,5.81,Alimentación,7,16,2024-09-03,S010,Murcia,0,Sin Festivo,Sin Evento
Pasta Italiana,1.62,Alimentación,8,39,2024-06-07,S019,Alicante,0,Sin Festivo,Sin Evento
Turrón de Almendras,21.79,Alimentación (Navidad),3,1,2024-06-05,S011,Sevilla,0,Sin Festivo,Sin Evento
Manzanas Fuji,2.48,Frutas y Verduras,8,133,2025-11-29,S042,Sevilla,1,Sin Festivo,Sin Evento
Leche Entera,1.33,Lácteos,3,48,2025-03-13,S006,Palma de Mallorca,0,Sin Festivo,Sin Evento
Vino Tinto Rioja,10.05,Bebidas,2,10,2025-05-19,S020,Barcelona,0,Sin Festivo,Sin Evento
Cerveza Lager,2.69,Bebidas,8,17,2024-11-05,S038,Valencia,0,Sin Festivo,Sin Evento
Cerveza Lager,6.88,Bebidas,2,149,2025-12-19,S049,Barcelona,0,Sin Festivo,Sin Evento
Yogur Natural,1.68,Lácteos,3,35,2025-12-13,S034,Bilbao,1,Sin Festivo,Sin Evento
Pasta Italiana,8.22,Alimentación,0,51,2025-10-16,S042,Valencia,0,Sin Festivo,Sin Evento
Turrón de Almendras,20.03,Alimentación (Navidad),0,52,2024-02-02,S031,Murcia,0,Sin Festivo,Sin Evento
Protector Solar,7.39,Cuidado Personal,5,41,2025-01-04,S038,Madrid,0,Sin Festivo,Sin Evento
Turrón de Almendras,22.92,Alimentación (Navidad),2,18,2025-08-18,S042,Barcelona,0,Sin Festivo,Sin Evento
Turrón de Almendras,15.88,Alimentación (Navidad),4,33,2024-02-24,S050,Madrid,1,Sin Festivo,Sin Evento
Helado de Vainilla,1.33,Congelados,9,127,2024-08-23,S049,Alicante,1,Sin Festivo,Sin Evento
Vino Tinto Rioja,5.61,Bebidas,10,2,2025-08-29,S040,Alicante,1,Sin Festivo,Sin Evento
Manzanas Fuji,5.32,Frutas y Verduras,4,71,2025-09-20,S027,Málaga,0,Sin Festivo,Sin Evento
Pollo Fresco,4.1,Carnes,0,85,2024-12-31,S012,Zaragoza,0,Sin Festivo,Sin Evento
Papel Higiénico,5.36,Higiene,2,59,2024-04-19,S020,Barcelona,0,Sin Festivo,Sin Evento
Yogur Natural,0.86,Lácteos,5,60,2025-02-15,S007,Alicante,0,Sin Festivo,Sin Evento
Pollo Fresco,9.66,Carnes,3,37,2024-03-15,S006,Málaga,1,Sin Festivo,Sin Evento
Detergente Líquido,4.15,Limpieza,3,66,2024-03-19,S027,Palma de Mallorca,0,Sin Festivo,Sin Evento
Pasta Italiana,2.14,Alimentación,5,96,2025-03-07,S036,Alicante,0,Sin Festivo,Sin Evento
Helado de Vainilla,6.02,Congelados,4,89,2024-07-05,S024,Madrid,0,Sin Festivo,Sin Evento
Helado de Vainilla,6.9,Congelados,2,7,2024-01-07,S023,Madrid,1,Sin Festivo,Sin Evento
Manzanas Fuji,1.35,Frutas y Verduras,2,74,2024-11-19,S015,Palma de Mallorca,0,Sin Festivo,Sin Evento
Pasta Italiana,9.61,Alimentación,0,173,2024-05-28,S003,Málaga,0,Sin Festivo,Sin Evento
Pasta Italiana,5.81,Alimentación,4,161,2025-07-27,S038,Bilbao,1,Sin Festivo,Sin Evento
Pollo Fresco,3.84,Carnes,3,70,2025-12-16,S016,Sevilla,0,Sin Festivo,Sin Evento
Turrón de Almendras,8.81,Alimentación (Navidad),4,22,2024-01-03,S026,Madrid,0,Sin Festivo,Sin Evento
Manzanas Fuji,4.13,Frutas y Verduras,6,32,2025-10-12,S024,Madrid,1,Fiesta Nacional de España,Sin Evento
Paraguas,6.32,Hogar,1,47,2025-10-06,S049,Palma de Mallorca,0,Sin Festivo,Sin Evento
Turrón de Almendras,7.38,Alimentación (Navidad),4,9,2024-04-24,S004,Málaga,0,Sin Festivo,Sin Evento
Pan de Molde,0.87,Panadería,8,0,2024-07-27,S020,Málaga,0,Sin Festivo,Sin Evento
Manzanas Fuji,3.08,Frutas y Verduras,8,53,2025-07-01,S025,Alicante,0,Sin Festivo,Sin Evento
Pollo Fresco,4.02,Carnes,8,59,2025-06-12,S015,Zaragoza,0,Sin Festivo,Sin Evento
Helado de Vainilla,3.16,Congelados,8,34,2024-09-15,S037,Málaga,1,Sin Festivo,Sin Evento
Paraguas,19.27,Hogar,0,48,2024-05-27,S010,Bilbao,0,Sin Festivo,Sin Evento
Papel Higiénico,3.65,Higiene,4,22,2024-10-01,S048,Barcelona,0,Sin Festivo,Sin Evento
Aceite de Oliva,1.42,Alimentación,30,31,2025-09-20,S012,Palma de Mallorca,1,Sin Festivo,Sin Evento
Pollo Fresco,5.22,Carnes,5,97,2024-01-05,S030,Sevilla,1,Sin Festivo,Sin Evento
Leche Entera,2.57,Lácteos,4,69,2024-04-14,S020,Murcia,1,Sin Festivo,Sin Evento
Pollo Fresco,2.99,Carnes,0,17,2024-05-10,S023,Barcelona,1,Sin Festivo,Sin Evento
Paraguas,9.79,Hogar,6,17,2024-08-21,S022,Sevilla,0,Sin Festivo,Sin Evento
Cerveza Lager,5.49,Bebidas,5,28,2025-03-08,S046,Sevilla,0,Sin Festivo,Sin Evento
Protector Solar,7.4,Cuidado Personal,2,42,2024-01-27,S048,Valencia,1,Sin Festivo,Sin Evento
Detergente Líquido,5.41,Limpieza,5,137,2024-08-11,S047,Zaragoza,1,Sin Festivo,Sin Evento
Manzanas Fuji,2.9,Frutas y Verduras,3,133,2024-03-02,S002,Sevilla,1,Sin Festivo,Sin Evento
Pasta Italiana,9.3,Alimentación,1,192,2025-02-27,S003,Zaragoza,0,Sin Festivo,Sin Evento
Pan de Molde,2.44,Panadería,2,40,2024-04-23,S002,Sevilla,0,Sin Festivo,Sin Evento
Manzanas Fuji,2.08,Frutas y Verduras,7,23,2025-03-09,S020,Bilbao,1,Sin Festivo,Sin Evento
Paraguas,12.46,Hogar,2,19,2024-03-13,S039,Madrid,0,Sin Festivo,Sin Evento
Pollo Fresco,2.77,Carnes,0,57,2025-12-13,S018,Bilbao,0,Sin Festivo,Sin Evento
Turrón de Almendras,16.17,Alimentación (Navidad),30,18,2024-12-28,S004,Barcelona,1,Sin Festivo,Sin Evento
Pollo Fresco,5.42,Carnes,17,13,2025-12-20,S017,Zaragoza,1,Sin Festivo,Sin Evento
Detergente Líquido,5.03,Limpieza,3,75,2024-07-04,S007,Palma de Mallorca,0,Sin Festivo,Sin Evento
Turrón de Almendras,11.55,Alimentación (Navidad),12,25,2024-08-24,S032,Sevilla,0,Sin Festivo,Sin Evento
Pan de Molde,1.46,Panadería,5,42,2024-07-19,S047,Alicante,1,Sin Festivo,Sin Evento
Cerveza Lager,8.51,Bebidas,2,186,2024-06-21,S022,Zaragoza,0,Sin Festivo,Sin Evento
Leche Entera,2.97,Lácteos,3,0,2025-09-10,S033,Barcelona,0,Sin Festivo,Sin Evento
Yogur Natural,1.81,Lácteos,3,19,2025-06-20,S020,Barcelona,1,Sin Festivo,Sin Evento
Vino Tinto Rioja,3.26,Bebidas,2,73,2025-05-02,S004,Sevilla,1,Sin Festivo,Sin Evento
Turrón de Almendras,24.13,Alimentación (Navidad),2,46,2024-10-15,S016,Palma de Mallorca,0,Sin Festivo,Sin Evento
Cerveza Lager,8.51,Bebidas,0,98,2024-11-28,S025,Madrid,0,Sin Festivo,Sin Evento
Leche Entera,3.39,Lácteos,1,55,2025-01-15,S009,Valencia,0,Sin Festivo,Sin Evento
Yogur Natural,1.82,Lácteos,7,4,2024-05-27,S038,Zaragoza,0,Sin Festivo,Sin Evento
Protector Solar,6.05,Cuidado Personal,6,65,2025-07-03,S016,Madrid,0,Sin Festivo,Sin Evento
Cerveza Lager,9.9,Bebidas,8,139,2025-05-31,S003,Murcia,0,Sin Festivo,Sin Evento
Aceite de Oliva,8.48,Alimentación,0,30,2025-03-13,S026,Zaragoza,0,Sin Festivo,Sin Evento
Turrón de Almendras,22.28,Alimentación (Navidad),2,28,2025-09-26,S034,Bilbao,0,Sin Festivo,Sin Evento
Cerveza Lager,1.43,Bebidas,8,35,2025-02-10,S004,Murcia,0,Sin Festivo,Sin Evento
Detergente Líquido,1.89,Limpieza,12,21,2024-08-03,S010,Málaga,1,Sin Festivo,Sin Evento
Pollo Fresco,5.77,Carnes,3,82,2025-12-02,S030,Barcelona,0,Sin Festivo,Sin Evento
Pollo Fresco,8.31,Carnes,8,12,2025-12-06,S005,Alicante,1,Día de la Constitución Española,Sin Evento
Pan de Molde,1.54,Panadería,5,34,2025-06-10,S044,Murcia,0,Sin Festivo,Sin Evento
Papel Higiénico,2.77,Higiene,4,14,2025-06-03,S046,Madrid,0,Sin Festivo,Sin Evento
Pan de Molde,2.7,Panadería,2,30,2025-05-23,S009,Murcia,1,Sin Festivo,Sin Evento
Detergente Líquido,2.51,Limpieza,10,5,2024-01-08,S013,Valencia,0,Sin Festivo,Sin Evento
Paraguas,19.35,Hogar,2,2,2025-06-11,S022,Palma de Mallorca,0,Sin Festivo,Sin Evento
Manzanas Fuji,5.65,Frutas y Verduras,2,34,2025-04-25,S044,Palma de Mallorca,0,Sin Festivo,Sin Evento
Turrón de Almendras,21.92,Alimentación (Navidad),2,56,2024-02-10,S048,Palma de Mallorca,1,Sin Festivo,Sin Evento
Detergente Líquido,7.23,Limpieza,2,71,2024-04-03,S004,Valencia,0,Sin Festivo,Sin Evento
Paraguas,7.76,Hogar,18,11,2025-06-28,S007,Alicante,1,Sin Festivo,Feria Local
Detergente Líquido,3.5,Limpieza,2,156,2025-06-23,S049,Sevilla,0,Sin Festivo,Sin Evento
Aceite de Oliva,2.59,Alimentación,3,85,2025-11-26,S050,Madrid,0,Sin Festivo,Sin Evento
Papel Higiénico,0.86,Higiene,11,61,2025-03-28,S016,Sevilla,1,Sin Festivo,Sin Evento
Paraguas,15.73,Hogar,1,13,2025-05-15,S018,Murcia,0,Sin Festivo,Sin Evento
Cerveza Lager,7.2,Bebidas,2,158,2025-12-28,S035,Palma de Mallorca,1,Sin Festivo,Sin Evento
Papel Higiénico,3.92,Higiene,0,23,2024-10-10,S035,Madrid,0,Sin Festivo,Sin Evento
Pasta Italiana,5.18,Alimentación,2,115,2025-08-31,S041,Valencia,1,Sin Festivo,Sin Evento
Pan de Molde,2.59,Panadería,2,48,2024-03-22,S015,Alicante,0,Sin Festivo,Sin Evento
Paraguas,5.12,Hogar,3,19,2024-10-03,S010,Madrid,0,Sin Festivo,Sin Evento
Manzanas Fuji,1.78,Frutas y Verduras,4,56,2025-12-23,S019,Barcelona,0,Sin Festivo,Sin Evento
Turrón de Almendras,8.76,Alimentación (Navidad),4,36,2024-09-16,S034,Barcelona,0,Sin Festivo,Sin Evento
Pollo Fresco,4.86,Carnes,1,6,2025-01-17,S041,Murcia,1,Sin Festivo,Sin Evento
Vino Tinto Rioja,7.21,Bebidas,13,14,2025-12-05,S035,Madrid,1,Sin Festivo,Sin Evento
Detergente Líquido,5.12,Limpieza,1,66,2024-08-28,S009,Barcelona,0,Sin Festivo,Festival de Música
Pan de Molde,1.4,Panadería,1,0,2024-03-18,S001,Murcia,0,Sin Festivo,Sin Evento
Yogur Natural,2.01,Lácteos,2,117,2025-10-24,S023,Málaga,1,Sin Festivo,Sin Evento
Aceite de Oliva,8.86,Alimentación,2,87,2024-02-18,S040,Zaragoza,1,Sin Festivo,Sin Evento
Turrón de Almendras,22.95,Alimentación (Navidad),1,44,2025-11-11,S029,Alicante,0,Sin Festivo,Sin Evento
Yogur Natural,1.99,Lácteos,2,93,2025-09-30,S036,Palma de Mallorca,0,Sin Festivo,Sin Evento
Vino Tinto Rioja,9.6,Bebidas,0,32,2024-08-13,S031,Madrid,0,Sin Festivo,Sin Evento
Papel Higiénico,2.88,Higiene,8,29,2024-09-11,S011,Barcelona,0,Diada Nacional de Cataluña,Sin Evento
Papel Higiénico,2.39,Higiene,9,42,2024-03-10,S030,Murcia,1,Sin Festivo,Sin Evento
Pasta Italiana,10.0,Alimentación,1,85,2024-01-22,S045,Alicante,0,Sin Festivo,Sin Evento
Papel Higiénico,1.33,Higiene,2,21,2024-02-09,S008,Bilbao,1,Sin Festivo,Sin Evento
Pan de Molde,1.29,Panadería,9,26,2025-02-18,S019,Zaragoza,0,Sin Festivo,Sin Evento
Vino Tinto Rioja,7.78,Bebidas,2,71,2025-03-18,S008,Barcelona,0,Sin Festivo,Sin Evento
Protector Solar,8.83,Cuidado Personal,12,44,2024-09-01,S015,Bilbao,1,Sin Festivo,Sin Evento
Papel Higiénico,4.05,Higiene,2,65,2024-02-06,S021,Sevilla,0,Sin Festivo,Sin Evento
Aceite de Oliva,2.24,Alimentación,0,38,2025-10-03,S015,Barcelona,0,Sin Festivo,Sin Evento
Pollo Fresco,6.92,Carnes,8,44,2024-11-17,S031,Madrid,0,Sin Festivo,Sin Evento
Cerveza Lager,1.51,Bebidas,7,72,2025-07-10,S006,Valencia,0,Sin Festivo,Sin Evento
Helado de Vainilla,1.05,Congelados,14,109,2025-11-23,S027,Zaragoza,1,Sin Festivo,Sin Evento
Pan de Molde,1.55,Panadería,6,29,2024-02-16,S049,Valencia,1,Sin Festivo,Sin Evento
Papel Higiénico,0.91,Higiene,0,6,2025-01-21,S019,Madrid,0,Sin Festivo,Sin Evento
Turrón de Almendras,11.28,Alimentación (Navidad),13,30,2024-02-02,S028,Zaragoza,1,Sin Festivo,Sin Evento
Pasta Italiana,1.02,Alimentación,2,158,2024-07-19,S010,Madrid,1,Sin Festivo,Sin Evento
Papel Higiénico,2.72,Higiene,3,22,2024-11-28,S022,Alicante,0,Sin Festivo,Sin Evento
Cerveza Lager,8.62,Bebidas,7,76,2025-03-29,S036,Bilbao,1,Sin Festivo,Sin Evento
Pollo Fresco,2.55,Carnes,7,5,2025-04-03,S012,Palma de Mallorca,0,Sin Festivo,Sin Evento
Turrón de Almendras,14.39,Alimentación (Navidad),0,54,2025-06-04,S027,Murcia,0,Sin Festivo,Sin Evento
Detergente Líquido,6.8,Limpieza,3,6,2025-11-02,S032,Sevilla,0,Sin Festivo,Sin Evento
Helado de Vainilla,5.44,Congelados,0,20,2025-04-09,S011,Barcelona,0,Sin Festivo,Sin Evento
Vino Tinto Rioja,10.69,Bebidas,4,67,2024-04-21,S042,Madrid,1,Sin Festivo,Sin Evento
Yogur Natural,2.92,Lácteos,4,75,2024-09-22,S034,Bilbao,1,Sin Festivo,Sin Evento
Paraguas,19.11,Hogar,1,14,2024-03-04,S044,Alicante,0,Sin Festivo,Sin Evento
Paraguas,10.83,Hogar,9,29,2024-10-22,S036,Valencia,0,Sin Festivo,Sin Evento
Cerveza Lager,3.25,Bebidas,5,105,2025-09-12,S041,Murcia,1,Sin Festivo,Sin Evento
Aceite de Oliva,7.12,Alimentación,1,2,2025-05-11,S011,Zaragoza,0,Sin Festivo,Sin Evento
Protector Solar,8.4,Cuidado Personal,0,60,2025-05-20,S034,Palma de Mallorca,0,Sin Festivo,Sin Evento
Leche Entera,0.56,Lácteos,9,70,2024-06-24,S031,Alicante,0,Hogueras de San Juan,Sin Evento
Pasta Italiana,6.6,Alimentación,4,53,2025-06-21,S047,Bilbao,1,Sin Festivo,Sin Evento
Pan de Molde,1.29,Panadería,10,8,2025-09-27,S011,Barcelona,1,Sin Festivo,Sin Evento
Protector Solar,14.81,Cuidado Personal,1,68,2025-03-06,S010,Bilbao,0,Sin Festivo,Sin Evento
Cerveza Lager,6.31,Bebidas,3,94,2024-04-23,S017,Barcelona,0,Sin Festivo,Sin Evento
Manzanas Fuji,4.58,Frutas y Verduras,4,77,2024-04-11,S007,Murcia,0,Sin Festivo,Sin Evento
Papel Higiénico,2.04,Higiene,4,0,2024-05-12,S010,Sevilla,1,Sin Festivo,Sin Evento
Turrón de Almendras,19.73,Alimentación (Navidad),1,13,2025-09-09,S043,Valencia,0,Sin Festivo,Sin Evento
Yogur Natural,0.77,Lácteos,9,96,2024-03-19,S022,Barcelona,0,Sin Festivo,Sin Evento
Yogur Natural,2.99,Lácteos,1,56,2025-02-17,S012,Palma de Mallorca,0,Sin Festivo,Sin Evento
Pan de Molde,0.58,Panadería,1,23,2024-12-25,S039,Alicante,0,Navidad,Sin Evento
Leche Entera,0.65,Lácteos,12,0,2025-12-23,S026,Bilbao,0,Sin Festivo,Sin Evento
